trialType,trial,purpleBet,response,betScaling,score,RT,nHits,pinkBet,exploded,confidence,ballColour,subjectID
trial,121,,2,,3350,300.0999999999767,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,122,,1,,3300,333.4000000000233,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,123,,2,,3250,366.70000000001164,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,124,,2,,3200,466.6000000000349,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,125,,2,,3300,408.30000000004657,62,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,126,,1,,3400,483.4000000000233,63,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,127,,2,,3500,483.20000000001164,64,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,128,,1,,3450,383.29999999998836,64,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,129,,2,,3550,391.5,65,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,130,,1,,3650,383.29999999998836,66,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,131,,2,,3750,383.29999999998836,67,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,132,,1,,3700,475.20000000001164,67,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,133,,2,,3650,358.4000000000233,67,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,134,,1,,3750,291.5999999999767,68,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,135,,2,,3700,425.0,68,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,136,,1,,3800,300.0,69,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,137,,2,,3750,491.69999999995343,69,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,138,,1,,3850,333.4000000000233,70,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,139,,2,,3800,500.0,70,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,140,,1,,3750,458.4000000000233,70,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,141,,2,,3700,324.8999999999651,70,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,142,,1,,3650,333.29999999998836,70,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,143,,2,,3750,316.70000000001164,71,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,144,,1,,3850,333.3999999999651,72,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,145,,2,,3800,416.70000000001164,72,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,146,,1,,3900,299.8999999999651,73,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,147,,2,,4000,450.0,74,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,148,,1,,3950,925.0999999999767,74,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,149,,2,,4050,400.0,75,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,150,,1,,4150,783.3999999999651,76,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,151,,2,,4250,400.1000000000349,77,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,152,,1,,4200,350.0,77,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,153,,2,,4150,333.5,77,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,154,,1,,4250,241.79999999998836,78,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,155,,2,,4200,475.0,78,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,156,,1,,4300,308.5,79,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,157,,2,,4400,466.70000000001164,80,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,158,,1,,4400,358.5,80,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,159,,2,,4350,1833.4000000000233,80,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,160,,1,,4450,266.70000000001164,81,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,161,,2,,4400,291.70000000001164,81,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,162,,1,,4400,308.29999999998836,81,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,163,,1,,4500,50.0,82,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,164,,2,,4450,491.70000000001164,82,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,165,,1,,4550,266.70000000001164,83,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,166,,2,,4500,375.0,83,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,167,,1,,4600,250.0,84,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,168,,2,,4550,416.70000000001164,84,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,169,,1,,4500,282.9000000000233,84,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,170,,2,,4450,541.5,84,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,171,,1,,4550,241.79999999998836,85,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,172,,2,,4650,1466.600000000035,86,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,173,,1,,4750,375.1000000000349,87,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,174,,2,,4700,1166.7000000000116,87,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,175,,1,,4800,250.0,88,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,176,,2,,4750,366.5999999999767,88,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,177,,1,,4700,249.90000000002328,88,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,178,,2,,4800,325.0,89,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,179,,1,,4900,283.29999999998836,90,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,180,,2,,4850,474.9000000000233,90,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,1,,1,,100,883.2999999999993,1,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,2,,1,,50,1533.2999999999993,1,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,3,,2,,0,516.6999999999971,1,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,4,,2,,100,400.0,2,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,5,,2,,50,33.39999999999418,2,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,6,,2,,150,483.1999999999971,3,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,7,,2,,250,1366.699999999997,4,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,8,,2,,350,1366.699999999997,5,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,9,,2,,450,1433.2000000000044,6,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,10,,2,,550,1350.0,7,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,11,,2,,650,1316.5,8,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,12,,2,,650,1299.9000000000015,8,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,13,,2,,600,533.2999999999956,8,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,14,,2,,700,283.3000000000029,9,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,15,,2,,800,1333.2000000000044,10,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,16,,2,,750,566.7000000000044,10,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,17,,2,,850,300.0,11,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,18,,2,,950,533.3999999999942,12,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,19,,2,,900,483.1999999999971,12,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,20,,2,,850,333.3000000000029,12,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,21,,1,,800,250.0,12,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,22,,1,,900,433.5,13,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,23,,1,,1000,466.6999999999971,14,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,24,,1,,950,400.1000000000058,14,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,25,,1,,950,399.8999999999942,14,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,26,,1,,1050,1616.6000000000058,15,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,27,,1,,1000,566.7000000000116,15,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,28,,1,,1100,266.6000000000058,16,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,29,,1,,1200,433.3999999999942,17,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,30,,1,,1300,366.6000000000058,18,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,31,,1,,1250,533.3000000000029,18,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,32,,1,,1350,283.3999999999942,19,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,33,,1,,1450,466.70000000001164,20,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,34,,1,,1550,350.1000000000058,21,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,35,,1,,1650,233.20000000001164,22,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,36,,1,,1600,300.0,22,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,37,,1,,1700,233.40000000000873,23,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,38,,1,,1700,383.3000000000029,23,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,39,,1,,1800,66.69999999999709,24,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,40,,2,,1750,550.0,24,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,41,,2,,1700,266.6999999999971,24,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,42,,2,,1800,249.89999999999418,25,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,43,,2,,1750,483.3999999999942,25,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,44,,1,,1700,449.90000000000873,25,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,45,,1,,1650,816.8000000000029,25,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,46,,2,,1750,316.6999999999971,26,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,47,,2,,1850,383.40000000000873,27,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,48,,2,,1850,216.8000000000029,27,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,49,,2,,1850,1099.8999999999942,27,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,50,,2,,1800,1966.6000000000058,27,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,51,,2,,1800,266.79999999998836,27,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,52,,2,,1900,866.5,28,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,53,,2,,2000,350.0,29,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,54,,2,,2100,266.6000000000058,30,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,55,,2,,2200,350.0,31,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,56,,2,,2300,316.70000000001164,32,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,57,,2,,2250,1033.2000000000116,32,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,58,,2,,2250,1233.3999999999942,32,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,59,,2,,2200,350.0,32,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,60,,2,,2300,516.6000000000058,33,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,61,,2,,2250,1349.8999999999942,33,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,62,,1,,2350,433.3999999999942,34,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,63,,1,,2300,300.0,34,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,64,,1,,2400,266.70000000001164,35,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,65,,1,,2500,333.29999999998836,36,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,66,,1,,2450,250.10000000000582,36,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,67,,1,,2550,250.10000000000582,37,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,68,,1,,2650,400.0,38,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,69,,1,,2650,266.69999999998254,38,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,70,,1,,2600,900.0,38,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,71,,1,,2600,283.30000000001746,38,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,72,,2,,2550,83.29999999998836,38,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,73,,2,,2650,266.6000000000058,39,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,74,,1,,2750,1216.5999999999767,40,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,75,,2,,2850,616.6000000000058,41,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,76,,1,,2800,599.8999999999942,41,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,77,,2,,2750,366.69999999998254,41,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,78,,2,,2700,400.0,41,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,79,,2,,2800,300.0,42,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,80,,2,,2900,466.5999999999767,43,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,81,,2,,2850,600.0,43,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,82,,1,,2950,400.1000000000058,44,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,83,,1,,3050,333.29999999998836,45,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,84,,1,,3000,350.1000000000058,45,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,85,,1,,2950,400.20000000001164,45,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,86,,1,,2900,283.30000000001746,45,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,87,,2,,3000,333.5,46,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,88,,2,,2950,483.29999999998836,46,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,89,,2,,2900,466.70000000001164,46,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,90,,2,,3000,433.4000000000233,47,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,91,,2,,2950,416.5999999999767,47,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,92,,1,,2950,399.8999999999942,47,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,93,,1,,3050,1450.0,48,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,94,,1,,3150,400.0,49,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,95,,1,,3250,333.29999999998836,50,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,96,,1,,3350,266.70000000001164,51,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,97,,1,,3450,166.70000000001164,52,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,98,,1,,3550,250.0,53,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,99,,1,,3650,450.0,54,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,100,,1,,3600,449.8999999999942,54,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,101,,2,,3550,433.3999999999942,54,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,102,,2,,3500,333.19999999998254,54,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,103,,1,,3600,349.8999999999942,55,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,104,,1,,3550,266.6000000000058,55,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,105,,1,,3650,333.19999999998254,56,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,106,,1,,3600,333.3999999999942,56,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,107,,1,,3700,250.0,57,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,108,,1,,3650,700.0,57,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,109,,1,,3600,350.1000000000058,57,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,110,,1,,3550,316.70000000001164,57,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,111,,1,,3650,250.0,58,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,112,,1,,3750,850.1000000000058,59,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,113,,1,,3850,666.7000000000116,60,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,114,,1,,3950,850.0,61,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,115,,1,,3950,1000.0,61,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,116,,1,,3950,1900.0,61,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,117,,1,,3950,2233.1999999999825,61,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,118,,1,,4050,83.29999999998836,62,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,119,,1,,4150,1016.5999999999767,63,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,120,,1,,4100,466.70000000001164,63,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,121,,2,,4050,666.5,63,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,122,,2,,4150,516.6999999999534,64,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,123,,2,,4100,683.4000000000233,64,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,124,,2,,4050,383.70000000001164,64,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,125,,1,,4000,250.0,64,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,126,,1,,4100,350.1000000000349,65,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,127,,1,,4050,483.30000000004657,65,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,128,,2,,4150,450.0,66,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,129,,2,,4250,483.4000000000233,67,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,130,,2,,4200,400.0,67,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,131,,2,,4300,333.29999999998836,68,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,132,,2,,4300,466.5999999999767,68,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,133,,2,,4250,2066.7000000000116,68,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,134,,2,,4200,1200.100000000035,68,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,135,,2,,4150,316.70000000001164,68,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,136,,1,,4250,233.5,69,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,137,,1,,4350,1033.1999999999534,70,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,138,,1,,4450,1166.5999999999767,71,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,139,,1,,4550,1233.2999999999884,72,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,140,,1,,4500,366.5,72,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,141,,1,,4600,716.6000000000349,73,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,142,,1,,4550,933.2999999999884,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,143,,1,,4500,416.5,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,144,,2,,4450,316.69999999995343,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,145,,2,,4400,716.8000000000466,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,146,,2,,4350,449.9000000000233,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,147,,1,,4300,466.69999999995343,73,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,148,,2,,4400,416.70000000001164,74,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,149,,2,,4500,466.6000000000349,75,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,150,,2,,4450,1383.4000000000233,75,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,151,,2,,4550,466.5999999999767,76,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,152,,1,,4500,1116.5999999999767,76,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,153,,1,,4600,283.29999999998836,77,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,154,,1,,4700,1083.399999999965,78,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,155,,1,,4800,850.2000000000116,79,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,156,,1,,4900,766.6000000000349,80,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,157,,1,,4850,1033.2999999999884,80,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,158,,2,,4800,449.9000000000233,80,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,159,,2,,4750,566.7000000000116,80,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,160,,2,,4700,450.0,80,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,161,,1,,4800,316.5999999999767,81,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,162,,2,,4750,849.8999999999651,81,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,163,,1,,4850,333.4000000000233,82,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,164,,1,,4950,500.0,83,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,165,,1,,4950,416.70000000001164,83,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,166,,1,,5050,1683.399999999965,84,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,167,,1,,5150,1366.6999999999534,85,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,168,,1,,5250,666.6999999999534,86,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,169,,2,,5350,1016.7999999999884,87,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,170,,2,,5300,1033.399999999965,87,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,171,,1,,5400,383.20000000001164,88,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,172,,1,,5350,633.3000000000466,88,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,173,,2,,5300,899.8000000000466,88,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,174,,2,,5250,433.4000000000233,88,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,175,,1,,5350,399.8999999999651,89,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,176,,1,,5350,483.29999999998836,89,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,177,,1,,5300,749.9000000000233,89,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,178,,1,,5250,350.0,89,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,179,,1,,5350,333.29999999998836,90,,False,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,180,,2,,5300,750.1000000000349,90,,True,0.5,grey,93zwRCMqLXMs6CuE2W1q09MnQOM2
trial,1,,1,,100,736.7000000000007,1,,False,0.5,grey,FkyRcpz4tbditR5qN127erdU20c2
